action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,exclusion_reason,ic50_nM,smiles,measurement_class
,,16654566,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '12.23', 'le': '0.24', 'lle': '2.56', 'sei': '4.40'}",,CHEMBL3827306,,CHEMBL3827306,4.95,0,http://www.openphacts.org/units/Nanomolar,2788462,=,1,1,=,,IC50,nM,,11280.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,11280.0,,11280.0,CCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,inactive
,,16654567,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '12.96', 'le': '0.26', 'lle': '3.06', 'sei': '4.49'}",,CHEMBL3828315,,CHEMBL3828315,5.06,0,http://www.openphacts.org/units/Nanomolar,2788461,=,1,1,=,,IC50,nM,,8710.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,8710.0,,8710.0,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,intermediate
,,16654568,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '11.73', 'le': '0.23', 'lle': '2.81', 'sei': '3.92'}",,CHEMBL3828088,,CHEMBL3828088,4.42,0,http://www.openphacts.org/units/Nanomolar,2788460,=,1,1,=,,IC50,nM,,38449.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,38449.0,,38449.0,CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,inactive
,,16654584,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CNC(=O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)C(=O)O)cc1,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '11.89', 'le': '0.23', 'lle': '2.55', 'sei': '4.71'}",,CHEMBL3828270,,CHEMBL3828270,5.74,0,http://www.openphacts.org/units/Nanomolar,2788483,=,1,1,=,,IC50,nM,,1824.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1824.0,,1824.0,COc1ccc(CNC(=O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)C(=O)O)cc1,intermediate
,,16654585,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(F)cc1,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '12.62', 'le': '0.25', 'lle': '2.62', 'sei': '5.27'}",,CHEMBL3828226,,CHEMBL3828226,5.94,0,http://www.openphacts.org/units/Nanomolar,2788482,=,1,1,=,,IC50,nM,,1155.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1155.0,,1155.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(F)cc1,intermediate
,,16654586,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1Cl,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '12.43', 'le': '0.25', 'lle': '2.22', 'sei': '5.38'}",,CHEMBL3827243,,CHEMBL3827243,6.06,0,http://www.openphacts.org/units/Nanomolar,2788481,=,1,1,=,,IC50,nM,,880.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,880.0,,880.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1Cl,active
,,16654587,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(Cl)cc1,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '11.66', 'le': '0.24', 'lle': '1.84', 'sei': '5.05'}",,CHEMBL3827024,,CHEMBL3827024,5.68,0,http://www.openphacts.org/units/Nanomolar,2788480,=,1,1,=,,IC50,nM,,2093.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,2093.0,,2093.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(Cl)cc1,intermediate
,,16654588,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '8.79', 'le': '0.18', 'lle': '-0.05', 'sei': '4.59'}",,CHEMBL3827680,,CHEMBL3827680,5.17,0,http://www.openphacts.org/units/Nanomolar,2788479,=,1,1,=,,IC50,nM,,6740.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,6740.0,,6740.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,intermediate
,,16654592,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O)NCc1ccccc1,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '9.83', 'le': '0.22', 'lle': '1.28', 'sei': '4.64'}",,CHEMBL3827196,,CHEMBL3827196,5.22,0,http://www.openphacts.org/units/Nanomolar,2788475,=,1,1,=,,IC50,nM,,5991.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,5991.0,,5991.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O)NCc1ccccc1,intermediate
,,16654594,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '10.28', 'le': '0.23', 'lle': '1.33', 'sei': '4.67'}",,CHEMBL3826991,,CHEMBL3826991,5.26,0,http://www.openphacts.org/units/Nanomolar,2788473,=,1,1,=,,IC50,nM,,5494.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,5494.0,,5494.0,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,intermediate
,,16654595,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCCc1ccccc1,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '11.05', 'le': '0.21', 'lle': '1.93', 'sei': '4.58'}",,CHEMBL3828051,,CHEMBL3828051,5.16,0,http://www.openphacts.org/units/Nanomolar,2788472,=,1,1,=,,IC50,nM,,7001.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,7001.0,,7001.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCCc1ccccc1,intermediate
,,16654596,[],CHEMBL3830611,Inhibition of human recombinant MMP9 by colorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1,,,CHEMBL3826960,Bioorg Med Chem,2016.0,"{'bei': '13.94', 'le': '0.27', 'lle': '3.13', 'sei': '5.60'}",,CHEMBL3827073,,CHEMBL3827073,6.31,0,http://www.openphacts.org/units/Nanomolar,2788471,=,1,1,=,,IC50,nM,,492.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,492.0,,492.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1,active
,,16799622,[],CHEMBL3868403,Inhibition of recombinant human AMPA-activated MMP9 using Cy3-PLGLK(Cy5Q)AR-NH2 as substrate measured after 40 mins by spectrofluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(=O)NO,,,CHEMBL3867480,Bioorg Med Chem,2016.0,"{'bei': '15.15', 'le': '0.29', 'lle': '6.00', 'sei': '4.89'}",,CHEMBL3932562,,CHEMBL3932562,8.33,0,http://www.openphacts.org/units/Nanomolar,2808582,=,1,1,=,,IC50,nM,,4.7,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,4.7,,4.7,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(=O)NO,active
,,16799636,[],CHEMBL3868403,Inhibition of recombinant human AMPA-activated MMP9 using Cy3-PLGLK(Cy5Q)AR-NH2 as substrate measured after 40 mins by spectrofluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)N(O)C=O,,,CHEMBL3867480,Bioorg Med Chem,2016.0,"{'bei': '15.08', 'le': '0.29', 'lle': '5.11', 'sei': '5.53'}",,CHEMBL3889936,,CHEMBL3889936,8.28,0,http://www.openphacts.org/units/Nanomolar,2808585,=,1,1,=,,IC50,nM,,5.3,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,5.3,,5.3,CC(C)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)N(O)C=O,active
,,16799667,[],CHEMBL3868403,Inhibition of recombinant human AMPA-activated MMP9 using Cy3-PLGLK(Cy5Q)AR-NH2 as substrate measured after 40 mins by spectrofluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(=O)O,,,CHEMBL3867480,Bioorg Med Chem,2016.0,"{'bei': '13.92', 'le': '0.27', 'lle': '4.53', 'sei': '4.70'}",,CHEMBL3971135,,CHEMBL3971135,7.44,0,http://www.openphacts.org/units/Nanomolar,2808581,=,1,1,=,,IC50,nM,,36.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,36.0,,36.0,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccccc4c(=O)[nH]3)c2)cc1)C(=O)O,active
,,16799673,[],CHEMBL3868403,Inhibition of recombinant human AMPA-activated MMP9 using Cy3-PLGLK(Cy5Q)AR-NH2 as substrate measured after 40 mins by spectrofluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1cccc(OCCCS(=O)(=O)N2CCCCC2C(=O)NO)c1)c1nc2ccccc2c(=O)[nH]1,,,CHEMBL3867480,Bioorg Med Chem,2016.0,"{'bei': '13.14', 'le': '0.26', 'lle': '5.83', 'sei': '4.18'}",,CHEMBL3958969,,CHEMBL3958969,7.14,0,http://www.openphacts.org/units/Nanomolar,2808584,=,1,1,=,,IC50,nM,,72.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,72.0,,72.0,O=C(NCc1cccc(OCCCS(=O)(=O)N2CCCCC2C(=O)NO)c1)c1nc2ccccc2c(=O)[nH]1,active
,,16799738,[],CHEMBL3868403,Inhibition of recombinant human AMPA-activated MMP9 using Cy3-PLGLK(Cy5Q)AR-NH2 as substrate measured after 40 mins by spectrofluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCC1(Oc2ccc(-c3cccc(CNC(=O)c4nc5ccccc5c(=O)[nH]4)c3)cc2)C(=O)NC(=O)NC1=O,,,CHEMBL3867480,Bioorg Med Chem,2016.0,"{'bei': '10.18', 'le': '0.19', 'lle': '3.37', 'sei': '3.44'}",,CHEMBL3926071,,CHEMBL3926071,5.80,0,http://www.openphacts.org/units/Nanomolar,2808594,=,1,1,=,,IC50,nM,,1600.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1600.0,,1600.0,CCOCCC1(Oc2ccc(-c3cccc(CNC(=O)c4nc5ccccc5c(=O)[nH]4)c3)cc2)C(=O)NC(=O)NC1=O,intermediate
,,16799742,[],CHEMBL3868403,Inhibition of recombinant human AMPA-activated MMP9 using Cy3-PLGLK(Cy5Q)AR-NH2 as substrate measured after 40 mins by spectrofluorimetric method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1cccc(N2CCN(C(=O)Cc3n[nH]c(=O)[nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1,,,CHEMBL3867480,Bioorg Med Chem,2016.0,"{'bei': '11.34', 'le': '0.21', 'lle': '5.38', 'sei': '3.46'}",,CHEMBL3955430,,CHEMBL3955430,5.54,0,http://www.openphacts.org/units/Nanomolar,2808590,=,1,1,=,,IC50,nM,,2900.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,2900.0,,2900.0,O=C(NCc1cccc(N2CCN(C(=O)Cc3n[nH]c(=O)[nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1,intermediate
,,16857891,[],CHEMBL3879735,Inhibition of p-aminophenylmercuric acetate activated recombinant human MMP-9 expressed in CHO cells pretreated for 4 hrs followed by Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 fluorogenic substrate addition measured every 15 secs for 20 mins by fluorimetric assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)ON([C@H](CCNC(=O)CCCNC(=O)c1cccc(C(=O)NCCCC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL3877335,ACS Med Chem Lett,2017.0,"{'bei': '6.65', 'le': None, 'lle': None, 'sei': None}",,CHEMBL262397,,CHEMBL262397,7.42,0,http://www.openphacts.org/units/Nanomolar,2818930,=,1,1,=,,IC50,nM,,38.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,38.0,,38.0,CC(C)ON([C@H](CCNC(=O)CCCNC(=O)c1cccc(C(=O)NCCCC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active
,,16857892,[],CHEMBL3879735,Inhibition of p-aminophenylmercuric acetate activated recombinant human MMP-9 expressed in CHO cells pretreated for 4 hrs followed by Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 fluorogenic substrate addition measured every 15 secs for 20 mins by fluorimetric assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL3877335,ACS Med Chem Lett,2017.0,"{'bei': '13.09', 'le': '0.25', 'lle': '2.41', 'sei': '6.06'}",,CHEMBL3971551,,CHEMBL3971551,6.29,0,http://www.openphacts.org/units/Nanomolar,2818931,=,1,1,=,,IC50,nM,,510.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,510.0,,510.0,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active
,,16857893,[],CHEMBL3879735,Inhibition of p-aminophenylmercuric acetate activated recombinant human MMP-9 expressed in CHO cells pretreated for 4 hrs followed by Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 fluorogenic substrate addition measured every 15 secs for 20 mins by fluorimetric assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL3877335,ACS Med Chem Lett,2017.0,"{'bei': '17.36', 'le': '0.34', 'lle': '5.30', 'sei': '7.43'}",,CHEMBL3900422,,CHEMBL3900422,8.60,0,http://www.openphacts.org/units/Nanomolar,2818932,=,1,1,=,,IC50,nM,,2.5,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,2.5,,2.5,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active
,,16857894,[],CHEMBL3879735,Inhibition of p-aminophenylmercuric acetate activated recombinant human MMP-9 expressed in CHO cells pretreated for 4 hrs followed by Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 fluorogenic substrate addition measured every 15 secs for 20 mins by fluorimetric assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL3877335,ACS Med Chem Lett,2017.0,"{'bei': '8.59', 'le': '0.17', 'lle': '1.51', 'sei': '3.65'}",,CHEMBL3960452,,CHEMBL3960452,7.58,0,http://www.openphacts.org/units/Nanomolar,2818933,=,1,1,=,,IC50,nM,,26.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,26.0,,26.0,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active
,,16857895,[],CHEMBL3879735,Inhibition of p-aminophenylmercuric acetate activated recombinant human MMP-9 expressed in CHO cells pretreated for 4 hrs followed by Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 fluorogenic substrate addition measured every 15 secs for 20 mins by fluorimetric assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL3877335,ACS Med Chem Lett,2017.0,"{'bei': '9.05', 'le': '0.18', 'lle': '3.34', 'sei': '3.57'}",,CHEMBL3891386,,CHEMBL3891386,8.26,0,http://www.openphacts.org/units/Nanomolar,2818934,=,1,1,=,,IC50,nM,,5.5,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,5.5,,5.5,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active
,,16857896,[],CHEMBL3879735,Inhibition of p-aminophenylmercuric acetate activated recombinant human MMP-9 expressed in CHO cells pretreated for 4 hrs followed by Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 fluorogenic substrate addition measured every 15 secs for 20 mins by fluorimetric assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)N(C)C)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL3877335,ACS Med Chem Lett,2017.0,"{'bei': '8.21', 'le': '0.16', 'lle': '1.39', 'sei': '3.92'}",,CHEMBL3951740,,CHEMBL3951740,7.47,0,http://www.openphacts.org/units/Nanomolar,2818935,=,1,1,=,,IC50,nM,,34.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,34.0,,34.0,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)N(C)C)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active
,,16857897,[],CHEMBL3879735,Inhibition of p-aminophenylmercuric acetate activated recombinant human MMP-9 expressed in CHO cells pretreated for 4 hrs followed by Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 fluorogenic substrate addition measured every 15 secs for 20 mins by fluorimetric assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)N(C)C)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,,,CHEMBL3877335,ACS Med Chem Lett,2017.0,"{'bei': '7.98', 'le': '0.16', 'lle': '1.89', 'sei': '3.65'}",,CHEMBL3944931,,CHEMBL3944931,7.39,0,http://www.openphacts.org/units/Nanomolar,2818936,=,1,1,=,,IC50,nM,,41.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,41.0,,41.0,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1cccc(C(=O)NCCN([C@@H](C(=O)N(C)C)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,active
,,18104409,[],CHEMBL4022527,Inhibition of MMP9 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)C(=O)N(C[C@@]1(c3cc4cnccc4o3)NC(=O)NC1=O)C2,,,CHEMBL4020802,Bioorg Med Chem Lett,2017.0,"{'bei': '14.67', 'le': '0.27', 'lle': '4.22', 'sei': '5.06'}",,CHEMBL4092752,,CHEMBL4092752,5.75,0,http://www.openphacts.org/units/Nanomolar,3002337,=,1,1,=,,IC50,nM,,1760.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,1760.0,,1760.0,COc1ccc2c(c1)C(=O)N(C[C@@]1(c3cc4cnccc4o3)NC(=O)NC1=O)C2,intermediate
,,18168836,[],CHEMBL4037095,Inhibition of MMP9 (unknown origin) expressed in Escherichia coli BL21(DE3) using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate after 20 to 30 mins by spectrofluorimetric analysis,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,,,CHEMBL4033775,J Med Chem,2018.0,"{'bei': '25.10', 'le': '0.54', 'lle': '7.96', 'sei': '9.43'}",,CHEMBL4088630,,CHEMBL4088630,9.05,0,http://www.openphacts.org/units/Nanomolar,3014242,=,1,1,=,,IC50,nM,,0.9,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,nM,UO_0000065,,0.9,,0.9,COc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,active
,,18277767,[],CHEMBL4119391,Inhibition of recombinant human full length MMP9 preincubated for 1 hr followed by gelatin addition measured after 18 hrs by SDS-PAGE analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,,,CHEMBL4118054,J Nat Prod,2017.0,"{'bei': '8.99', 'le': '0.17', 'lle': '4.54', 'sei': '2.16'}",,CHEMBL3589199,,CHEMBL3589199,4.30,0,http://www.openphacts.org/units/Nanomolar,3033537,=,1,1,=,,IC50,nM,,50000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,50.0,,50000.0,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,inactive
,,18324649,[],CHEMBL4135049,Inhibition of recombinant human MMP9 (Phe107 to Pro449 residues) expressed in Escherichia coli using Ac-Pro-Leu-Gly-S-Leu-Leu-Gly-OEt as substrate after 1 hr measured at 1 min time interval for 30 mins by microplate photometric method,B,,,BAO_0000190,BAO_0000019,assay format,NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,,,CHEMBL4130487,Eur J Med Chem,2017.0,"{'bei': '15.56', 'le': '0.32', 'lle': '5.56', 'sei': '3.04'}",,CHEMBL4160618,,CHEMBL4160618,5.16,0,http://www.openphacts.org/units/Nanomolar,3042309,=,1,1,=,,IC50,nM,,7000.0,CHEMBL321,Homo sapiens,Matrix metalloproteinase-9,9606,,,IC50,uM,UO_0000065,,7.0,,7000.0,NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,intermediate
